"Evnt_Time","Evnt_ID","Evnt_Name","Item_Name","Alias_Name","Group_ID","Num_Args","Arg1_Name","Arg1_Value","Arg2_Name","Arg2_Value","Arg3_Name","Arg3_Value","Arg4_Name","Arg4_Value","Arg5_Name","Arg5_Value"
"336.88","1","Condition Event","Are we in Free_Choice Trials","","4","0",,,,,,,,,,
"336.88","16","Variable Event","FreeChoice_trials","","4","1","Value","1",,,,,,,,
"336.88","21","Group Change Event","Group Change","","4","1","New Group","10",,,,,,,,
"339.373","38","Input Transition On Event","Tray #1","","10","0",,,,,,,,,,
"339.374","1","Condition Event","Free-Choice Trials begin","","10","0",,,,,,,,,,
"339.374","4","Output Off Event","TrayLight #1","","10","0",,,,,,,,,,
"339.374","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","10","2","Position","1","Image 1","0",,,,,,
"339.374","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","10","2","Position","2","Image 1","0",,,,,,
"339.374","29","Timer Event","Presentation_timer","","10","1","Value","0",,,,,,,,
"339.374","21","Group Change Event","Group Change","","10","1","New Group","12",,,,,,,,
"340.032","39","Input Transition Off Event","Tray #1","","12","0",,,,,,,,,,
"340.047","38","Input Transition On Event","Tray #1","","12","0",,,,,,,,,,
"340.088","39","Input Transition Off Event","Tray #1","","12","0",,,,,,,,,,
"341.699","30","Touch Down Event","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","2","Image 1","0",,,,,,
"341.699","1","Condition Event","S1-Free-image touch=big","","12","0",,,,,,,,,,
"341.699","3","Output On Event","TrayLight #1","","12","0",,,,,,,,,,
"341.699","7","Pulse Output Event","Feeder #2","","12","1","Duration","1.2",,,,,,,,
"341.699","7","Pulse Output Event","Sound_On #1","","12","1","Duration","1",,,,,,,,
"341.699","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","2","","-1",,,,,,
"341.699","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","1","","-1",,,,,,
"341.699","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","12","2","Position","1","Image 1","0",,,,,,
"341.699","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","12","2","Position","2","Image 1","0",,,,,,
"341.699","16","Variable Event","shock_on_off","","12","1","Value","0",,,,,,,,
"341.699","19","List Change - Next Value","S1_0_freechoice_shock","","12","2","Index","3","Value","0",,,,,,
"341.699","16","Variable Event","_Trial_Counter","","12","1","Value","20",,,,,,,,
"341.699","16","Variable Event","trial_withinsession_counter","","12","1","Value","20",,,,,,,,
"341.699","16","Variable Event","BigRew_free_counter","","12","1","Value","11",,,,,,,,
"341.699","16","Variable Event","FreeTrials_counter","","12","1","Value","11",,,,,,,,
"341.699","21","Group Change Event","Group Change","","12","1","New Group","14",,,,,,,,
"341.7","1","Condition Event","Don't Pulse Shock","","14","0",,,,,,,,,,
"341.7","21","Group Change Event","Group Change","","14","1","New Group","17",,,,,,,,
"341.863","31","Touch Up Event","Bussey Mouse Operant Mode 2 x 1 x low","","17","2","Position","2","Image 1","0",,,,,,
"342.713","38","Input Transition On Event","Tray #1","","17","0",,,,,,,,,,
"342.713","1","Condition Event","Reward Retrieved Free Choice","","17","0",,,,,,,,,,
"342.713","4","Output Off Event","TrayLight #1","","17","0",,,,,,,,,,
"342.713","29","Timer Event","ITI_timer","","17","1","Value","0",,,,,,,,
"342.713","21","Group Change Event","Group Change","","17","1","New Group","21",,,,,,,,
"342.902","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"342.903","39","Input Transition Off Event","BIRBeam #1","","21","0",,,,,,,,,,
"342.903","39","Input Transition Off Event","FIRBeam #1","","21","0",,,,,,,,,,
"342.903","39","Input Transition Off Event","RightFIRBeam #1","","21","0",,,,,,,,,,
"342.908","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"342.908","38","Input Transition On Event","BIRBeam #1","","21","0",,,,,,,,,,
"342.908","38","Input Transition On Event","FIRBeam #1","","21","0",,,,,,,,,,
"342.908","38","Input Transition On Event","RightFIRBeam #1","","21","0",,,,,,,,,,
"345.447","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"346.642","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"346.803","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"346.918","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"347.042","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"349.986","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"350.141","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"350.713","1","Condition Event","ITI (regular)","","21","0",,,,,,,,,,
"350.713","16","Variable Event","ITI_timer","","21","1","Value","8",,,,,,,,
"350.713","16","Variable Event","ITI_timer","","21","1","Value","0",,,,,,,,
"350.713","21","Group Change Event","Group Change","","21","1","New Group","2",,,,,,,,
"350.713","1","Condition Event","If not End of Expt","","2","0",,,,,,,,,,
"350.713","3","Output On Event","TrayLight #1","","2","0",,,,,,,,,,
"350.713","7","Pulse Output Event","TTL #1","","2","1","Duration","1",,,,,,,,
"350.713","1","Condition Event","If not End of Expt., turns on TrayLight","","2","0",,,,,,,,,,
"350.713","3","Output On Event","TrayLight #1","","2","0",,,,,,,,,,
"350.713","7","Pulse Output Event","TTL #1","","2","1","Duration","1",,,,,,,,
"350.713","21","Group Change Event","Group Change","","2","1","New Group","3",,,,,,,,
"350.713","1","Condition Event","Define Session1","","3","0",,,,,,,,,,
"350.713","16","Variable Event","Session1","","3","1","Value","1",,,,,,,,
"350.713","16","Variable Event","Session2","","3","1","Value","0",,,,,,,,
"350.713","16","Variable Event","Session3","","3","1","Value","0",,,,,,,,
"350.713","16","Variable Event","Session4","","3","1","Value","0",,,,,,,,
"350.713","16","Variable Event","Session5","","3","1","Value","0",,,,,,,,
"350.713","21","Group Change Event","Group Change","","3","1","New Group","4",,,,,,,,
"350.714","1","Condition Event","Are we in Free_Choice Trials","","4","0",,,,,,,,,,
"350.714","16","Variable Event","FreeChoice_trials","","4","1","Value","1",,,,,,,,
"350.714","21","Group Change Event","Group Change","","4","1","New Group","10",,,,,,,,
"351.432","38","Input Transition On Event","Tray #1","","10","0",,,,,,,,,,
"351.433","1","Condition Event","Free-Choice Trials begin","","10","0",,,,,,,,,,
"351.433","4","Output Off Event","TrayLight #1","","10","0",,,,,,,,,,
"351.433","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","10","2","Position","1","Image 1","0",,,,,,
"351.433","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","10","2","Position","2","Image 1","0",,,,,,
"351.433","29","Timer Event","Presentation_timer","","10","1","Value","0",,,,,,,,
"351.433","21","Group Change Event","Group Change","","10","1","New Group","12",,,,,,,,
"351.55","39","Input Transition Off Event","Tray #1","","12","0",,,,,,,,,,
"351.717","39","Input Transition Off Event","BIRBeam #1","","12","0",,,,,,,,,,
"351.717","39","Input Transition Off Event","FIRBeam #1","","12","0",,,,,,,,,,
"351.717","39","Input Transition Off Event","RightFIRBeam #1","","12","0",,,,,,,,,,
"351.722","38","Input Transition On Event","BIRBeam #1","","12","0",,,,,,,,,,
"351.722","38","Input Transition On Event","FIRBeam #1","","12","0",,,,,,,,,,
"351.722","38","Input Transition On Event","RightFIRBeam #1","","12","0",,,,,,,,,,
"356.877","30","Touch Down Event","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","2","Image 1","0",,,,,,
"356.877","1","Condition Event","S1-Free-image touch=big","","12","0",,,,,,,,,,
"356.877","3","Output On Event","TrayLight #1","","12","0",,,,,,,,,,
"356.877","7","Pulse Output Event","Feeder #2","","12","1","Duration","1.2",,,,,,,,
"356.877","7","Pulse Output Event","Sound_On #1","","12","1","Duration","1",,,,,,,,
"356.877","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","2","","-1",,,,,,
"356.877","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","1","","-1",,,,,,
"356.877","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","12","2","Position","1","Image 1","0",,,,,,
"356.877","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","12","2","Position","2","Image 1","0",,,,,,
"356.877","16","Variable Event","shock_on_off","","12","1","Value","0",,,,,,,,
"356.877","19","List Change - Next Value","S1_0_freechoice_shock","","12","2","Index","4","Value","0",,,,,,
"356.877","16","Variable Event","_Trial_Counter","","12","1","Value","21",,,,,,,,
"356.877","16","Variable Event","trial_withinsession_counter","","12","1","Value","21",,,,,,,,
"356.877","16","Variable Event","BigRew_free_counter","","12","1","Value","12",,,,,,,,
"356.877","16","Variable Event","FreeTrials_counter","","12","1","Value","12",,,,,,,,
"356.877","21","Group Change Event","Group Change","","12","1","New Group","14",,,,,,,,
"356.877","1","Condition Event","Don't Pulse Shock","","14","0",,,,,,,,,,
"356.877","21","Group Change Event","Group Change","","14","1","New Group","17",,,,,,,,
"356.88","39","Input Transition Off Event","BIRBeam #1","","17","0",,,,,,,,,,
"356.88","39","Input Transition Off Event","FIRBeam #1","","17","0",,,,,,,,,,
"356.88","39","Input Transition Off Event","RightFIRBeam #1","","17","0",,,,,,,,,,
"356.936","31","Touch Up Event","Bussey Mouse Operant Mode 2 x 1 x low","","17","2","Position","0","(NoImageOrVideo)","-1",,,,,,
"356.936","38","Input Transition On Event","BIRBeam #1","","17","0",,,,,,,,,,
"356.937","38","Input Transition On Event","FIRBeam #1","","17","0",,,,,,,,,,
"356.937","38","Input Transition On Event","RightFIRBeam #1","","17","0",,,,,,,,,,
"357.808","38","Input Transition On Event","Tray #1","","17","0",,,,,,,,,,
"357.808","1","Condition Event","Reward Retrieved Free Choice","","17","0",,,,,,,,,,
"357.808","4","Output Off Event","TrayLight #1","","17","0",,,,,,,,,,
"357.808","29","Timer Event","ITI_timer","","17","1","Value","0",,,,,,,,
"357.808","21","Group Change Event","Group Change","","17","1","New Group","21",,,,,,,,
"361.219","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"361.291","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"361.734","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"365.808","1","Condition Event","ITI (regular)","","21","0",,,,,,,,,,
"365.808","16","Variable Event","ITI_timer","","21","1","Value","8",,,,,,,,
"365.808","16","Variable Event","ITI_timer","","21","1","Value","0",,,,,,,,
"365.808","21","Group Change Event","Group Change","","21","1","New Group","2",,,,,,,,
"365.808","1","Condition Event","If not End of Expt","","2","0",,,,,,,,,,
"365.808","3","Output On Event","TrayLight #1","","2","0",,,,,,,,,,
"365.808","7","Pulse Output Event","TTL #1","","2","1","Duration","1",,,,,,,,
"365.808","1","Condition Event","If not End of Expt., turns on TrayLight","","2","0",,,,,,,,,,
"365.808","3","Output On Event","TrayLight #1","","2","0",,,,,,,,,,
"365.808","7","Pulse Output Event","TTL #1","","2","1","Duration","1",,,,,,,,
"365.808","21","Group Change Event","Group Change","","2","1","New Group","3",,,,,,,,
"365.808","1","Condition Event","Define Session1","","3","0",,,,,,,,,,
"365.808","16","Variable Event","Session1","","3","1","Value","1",,,,,,,,
"365.808","16","Variable Event","Session2","","3","1","Value","0",,,,,,,,
"365.808","16","Variable Event","Session3","","3","1","Value","0",,,,,,,,
"365.808","16","Variable Event","Session4","","3","1","Value","0",,,,,,,,
"365.808","16","Variable Event","Session5","","3","1","Value","0",,,,,,,,
"365.808","21","Group Change Event","Group Change","","3","1","New Group","4",,,,,,,,
"365.809","1","Condition Event","Are we in Free_Choice Trials","","4","0",,,,,,,,,,
"365.809","16","Variable Event","FreeChoice_trials","","4","1","Value","1",,,,,,,,
"365.809","21","Group Change Event","Group Change","","4","1","New Group","10",,,,,,,,
"365.812","39","Input Transition Off Event","BIRBeam #1","","10","0",,,,,,,,,,
"365.812","39","Input Transition Off Event","FIRBeam #1","","10","0",,,,,,,,,,
"365.812","39","Input Transition Off Event","RightFIRBeam #1","","10","0",,,,,,,,,,
"365.818","38","Input Transition On Event","BIRBeam #1","","10","0",,,,,,,,,,
"365.818","38","Input Transition On Event","FIRBeam #1","","10","0",,,,,,,,,,
"365.818","38","Input Transition On Event","RightFIRBeam #1","","10","0",,,,,,,,,,
"366.812","39","Input Transition Off Event","BIRBeam #1","","10","0",,,,,,,,,,
"366.812","39","Input Transition Off Event","FIRBeam #1","","10","0",,,,,,,,,,
"366.812","39","Input Transition Off Event","RightFIRBeam #1","","10","0",,,,,,,,,,
"366.817","38","Input Transition On Event","BIRBeam #1","","10","0",,,,,,,,,,
"366.817","38","Input Transition On Event","FIRBeam #1","","10","0",,,,,,,,,,
"366.817","38","Input Transition On Event","RightFIRBeam #1","","10","0",,,,,,,,,,
"378.55","38","Input Transition On Event","Tray #1","","10","0",,,,,,,,,,
"378.551","1","Condition Event","Free-Choice Trials begin","","10","0",,,,,,,,,,
"378.551","4","Output Off Event","TrayLight #1","","10","0",,,,,,,,,,
"378.551","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","10","2","Position","1","Image 1","0",,,,,,
"378.551","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","10","2","Position","2","Image 1","0",,,,,,
"378.551","29","Timer Event","Presentation_timer","","10","1","Value","0",,,,,,,,
"378.551","21","Group Change Event","Group Change","","10","1","New Group","12",,,,,,,,
"378.65","39","Input Transition Off Event","Tray #1","","12","0",,,,,,,,,,
"379.215","38","Input Transition On Event","Tray #1","","12","0",,,,,,,,,,
"379.381","39","Input Transition Off Event","Tray #1","","12","0",,,,,,,,,,
"379.929","30","Touch Down Event","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","2","Image 1","0",,,,,,
"379.93","1","Condition Event","S1-Free-image touch=big","","12","0",,,,,,,,,,
"379.93","3","Output On Event","TrayLight #1","","12","0",,,,,,,,,,
"379.93","7","Pulse Output Event","Feeder #2","","12","1","Duration","1.2",,,,,,,,
"379.93","7","Pulse Output Event","Sound_On #1","","12","1","Duration","1",,,,,,,,
"379.93","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","2","","-1",,,,,,
"379.93","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","1","","-1",,,,,,
"379.93","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","12","2","Position","1","Image 1","0",,,,,,
"379.93","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","12","2","Position","2","Image 1","0",,,,,,
"379.93","16","Variable Event","shock_on_off","","12","1","Value","0",,,,,,,,
"379.93","19","List Change - Next Value","S1_0_freechoice_shock","","12","2","Index","3","Value","0",,,,,,
"379.93","16","Variable Event","_Trial_Counter","","12","1","Value","22",,,,,,,,
"379.93","16","Variable Event","trial_withinsession_counter","","12","1","Value","22",,,,,,,,
"379.93","16","Variable Event","BigRew_free_counter","","12","1","Value","13",,,,,,,,
"379.93","16","Variable Event","FreeTrials_counter","","12","1","Value","13",,,,,,,,
"379.93","21","Group Change Event","Group Change","","12","1","New Group","14",,,,,,,,
"379.93","1","Condition Event","Don't Pulse Shock","","14","0",,,,,,,,,,
"379.93","21","Group Change Event","Group Change","","14","1","New Group","17",,,,,,,,
"379.933","39","Input Transition Off Event","BIRBeam #1","","17","0",,,,,,,,,,
"379.933","39","Input Transition Off Event","FIRBeam #1","","17","0",,,,,,,,,,
"379.933","39","Input Transition Off Event","RightFIRBeam #1","","17","0",,,,,,,,,,
"380.048","38","Input Transition On Event","BIRBeam #1","","17","0",,,,,,,,,,
"380.048","38","Input Transition On Event","FIRBeam #1","","17","0",,,,,,,,,,
"380.048","38","Input Transition On Event","RightFIRBeam #1","","17","0",,,,,,,,,,
"380.048","31","Touch Up Event","Bussey Mouse Operant Mode 2 x 1 x low","","17","2","Position","2","Image 1","0",,,,,,
"380.793","38","Input Transition On Event","Tray #1","","17","0",,,,,,,,,,
"380.794","1","Condition Event","Reward Retrieved Free Choice","","17","0",,,,,,,,,,
"380.794","4","Output Off Event","TrayLight #1","","17","0",,,,,,,,,,
"380.794","29","Timer Event","ITI_timer","","17","1","Value","0",,,,,,,,
"380.794","21","Group Change Event","Group Change","","17","1","New Group","21",,,,,,,,
"380.931","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"380.931","39","Input Transition Off Event","BIRBeam #1","","21","0",,,,,,,,,,
"380.933","39","Input Transition Off Event","FIRBeam #1","","21","0",,,,,,,,,,
"380.933","39","Input Transition Off Event","RightFIRBeam #1","","21","0",,,,,,,,,,
"380.937","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"380.937","38","Input Transition On Event","BIRBeam #1","","21","0",,,,,,,,,,
"380.937","38","Input Transition On Event","FIRBeam #1","","21","0",,,,,,,,,,
"380.937","38","Input Transition On Event","RightFIRBeam #1","","21","0",,,,,,,,,,
"384.02","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"386.805","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"386.846","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"387.337","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"387.362","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"387.367","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"387.639","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"387.704","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"387.729","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"387.774","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"388.212","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"388.216","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"388.232","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"388.794","1","Condition Event","ITI (regular)","","21","0",,,,,,,,,,
"388.794","16","Variable Event","ITI_timer","","21","1","Value","8",,,,,,,,
"388.794","16","Variable Event","ITI_timer","","21","1","Value","0",,,,,,,,
"388.794","21","Group Change Event","Group Change","","21","1","New Group","2",,,,,,,,
"388.794","1","Condition Event","If not End of Expt","","2","0",,,,,,,,,,
"388.794","3","Output On Event","TrayLight #1","","2","0",,,,,,,,,,
"388.794","7","Pulse Output Event","TTL #1","","2","1","Duration","1",,,,,,,,
"388.794","1","Condition Event","If not End of Expt., turns on TrayLight","","2","0",,,,,,,,,,
"388.794","3","Output On Event","TrayLight #1","","2","0",,,,,,,,,,
"388.794","7","Pulse Output Event","TTL #1","","2","1","Duration","1",,,,,,,,
"388.794","21","Group Change Event","Group Change","","2","1","New Group","3",,,,,,,,
"388.794","1","Condition Event","Define Session1","","3","0",,,,,,,,,,
"388.794","16","Variable Event","Session1","","3","1","Value","1",,,,,,,,
"388.794","16","Variable Event","Session2","","3","1","Value","0",,,,,,,,
"388.794","16","Variable Event","Session3","","3","1","Value","0",,,,,,,,
"388.794","16","Variable Event","Session4","","3","1","Value","0",,,,,,,,
"388.794","16","Variable Event","Session5","","3","1","Value","0",,,,,,,,
"388.794","21","Group Change Event","Group Change","","3","1","New Group","4",,,,,,,,
"388.794","1","Condition Event","Are we in Free_Choice Trials","","4","0",,,,,,,,,,
"388.794","16","Variable Event","FreeChoice_trials","","4","1","Value","1",,,,,,,,
"388.794","21","Group Change Event","Group Change","","4","1","New Group","10",,,,,,,,
"389.012","38","Input Transition On Event","Tray #1","","10","0",,,,,,,,,,
"389.012","1","Condition Event","Free-Choice Trials begin","","10","0",,,,,,,,,,
"389.012","4","Output Off Event","TrayLight #1","","10","0",,,,,,,,,,
"389.012","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","10","2","Position","1","Image 1","0",,,,,,
"389.012","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","10","2","Position","2","Image 1","0",,,,,,
"389.012","29","Timer Event","Presentation_timer","","10","1","Value","0",,,,,,,,
"389.012","21","Group Change Event","Group Change","","10","1","New Group","12",,,,,,,,
"389.33","39","Input Transition Off Event","Tray #1","","12","0",,,,,,,,,,
"391.052","30","Touch Down Event","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","2","Image 1","0",,,,,,
"391.076","1","Condition Event","S1-Free-image touch=big","","12","0",,,,,,,,,,
"391.076","3","Output On Event","TrayLight #1","","12","0",,,,,,,,,,
"391.076","7","Pulse Output Event","Feeder #2","","12","1","Duration","1.2",,,,,,,,
"391.076","7","Pulse Output Event","Sound_On #1","","12","1","Duration","1",,,,,,,,
"391.076","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","2","","-1",,,,,,
"391.076","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","1","","-1",,,,,,
"391.076","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","12","2","Position","1","Image 1","0",,,,,,
"391.076","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","12","2","Position","2","Image 1","0",,,,,,
"391.076","16","Variable Event","shock_on_off","","12","1","Value","0",,,,,,,,
"391.076","19","List Change - Next Value","S1_0_freechoice_shock","","12","2","Index","4","Value","0",,,,,,
"391.076","16","Variable Event","_Trial_Counter","","12","1","Value","23",,,,,,,,
"391.076","16","Variable Event","trial_withinsession_counter","","12","1","Value","23",,,,,,,,
"391.076","16","Variable Event","BigRew_free_counter","","12","1","Value","14",,,,,,,,
"391.076","16","Variable Event","FreeTrials_counter","","12","1","Value","14",,,,,,,,
"391.076","21","Group Change Event","Group Change","","12","1","New Group","14",,,,,,,,
"391.077","1","Condition Event","Don't Pulse Shock","","14","0",,,,,,,,,,
"391.077","21","Group Change Event","Group Change","","14","1","New Group","17",,,,,,,,
"391.2","31","Touch Up Event","Bussey Mouse Operant Mode 2 x 1 x low","","17","2","Position","0","(NoImageOrVideo)","-1",,,,,,
"392.102","38","Input Transition On Event","Tray #1","","17","0",,,,,,,,,,
"392.102","1","Condition Event","Reward Retrieved Free Choice","","17","0",,,,,,,,,,
"392.102","4","Output Off Event","TrayLight #1","","17","0",,,,,,,,,,
"392.102","29","Timer Event","ITI_timer","","17","1","Value","0",,,,,,,,
"392.102","21","Group Change Event","Group Change","","17","1","New Group","21",,,,,,,,
"395.13","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"400.102","1","Condition Event","ITI (regular)","","21","0",,,,,,,,,,
"400.102","16","Variable Event","ITI_timer","","21","1","Value","8",,,,,,,,
"400.102","16","Variable Event","ITI_timer","","21","1","Value","0",,,,,,,,
"400.102","21","Group Change Event","Group Change","","21","1","New Group","2",,,,,,,,
"400.102","1","Condition Event","If not End of Expt","","2","0",,,,,,,,,,
"400.102","3","Output On Event","TrayLight #1","","2","0",,,,,,,,,,
"400.102","7","Pulse Output Event","TTL #1","","2","1","Duration","1",,,,,,,,
"400.102","1","Condition Event","If not End of Expt., turns on TrayLight","","2","0",,,,,,,,,,
"400.102","3","Output On Event","TrayLight #1","","2","0",,,,,,,,,,
"400.102","7","Pulse Output Event","TTL #1","","2","1","Duration","1",,,,,,,,
"400.102","21","Group Change Event","Group Change","","2","1","New Group","3",,,,,,,,
"400.102","1","Condition Event","Define Session1","","3","0",,,,,,,,,,
"400.102","16","Variable Event","Session1","","3","1","Value","1",,,,,,,,
"400.102","16","Variable Event","Session2","","3","1","Value","0",,,,,,,,
"400.102","16","Variable Event","Session3","","3","1","Value","0",,,,,,,,
"400.102","16","Variable Event","Session4","","3","1","Value","0",,,,,,,,
"400.102","16","Variable Event","Session5","","3","1","Value","0",,,,,,,,
"400.102","21","Group Change Event","Group Change","","3","1","New Group","4",,,,,,,,
"400.102","1","Condition Event","Are we in Free_Choice Trials","","4","0",,,,,,,,,,
"400.102","16","Variable Event","FreeChoice_trials","","4","1","Value","1",,,,,,,,
"400.102","21","Group Change Event","Group Change","","4","1","New Group","10",,,,,,,,
"400.549","38","Input Transition On Event","Tray #1","","10","0",,,,,,,,,,
"400.549","1","Condition Event","Free-Choice Trials begin","","10","0",,,,,,,,,,
"400.549","4","Output Off Event","TrayLight #1","","10","0",,,,,,,,,,
"400.549","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","10","2","Position","1","Image 1","0",,,,,,
"400.549","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","10","2","Position","2","Image 1","0",,,,,,
"400.549","29","Timer Event","Presentation_timer","","10","1","Value","0",,,,,,,,
"400.549","21","Group Change Event","Group Change","","10","1","New Group","12",,,,,,,,
"400.83","39","Input Transition Off Event","Tray #1","","12","0",,,,,,,,,,
"403.097","30","Touch Down Event","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","2","Image 1","0",,,,,,
"403.097","1","Condition Event","S1-Free-image touch=big","","12","0",,,,,,,,,,
"403.097","3","Output On Event","TrayLight #1","","12","0",,,,,,,,,,
"403.097","7","Pulse Output Event","Feeder #2","","12","1","Duration","1.2",,,,,,,,
"403.097","7","Pulse Output Event","Sound_On #1","","12","1","Duration","1",,,,,,,,
"403.097","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","2","","-1",,,,,,
"403.097","34","Whisker - Clear Image by Position","Bussey Mouse Operant Mode 2 x 1 x low","","12","2","Position","1","","-1",,,,,,
"403.097","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","12","2","Position","1","Image 1","0",,,,,,
"403.097","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","12","2","Position","2","Image 1","0",,,,,,
"403.097","16","Variable Event","shock_on_off","","12","1","Value","0",,,,,,,,
"403.097","19","List Change - Next Value","S1_0_freechoice_shock","","12","2","Index","2","Value","0",,,,,,
"403.097","16","Variable Event","_Trial_Counter","","12","1","Value","24",,,,,,,,
"403.097","16","Variable Event","trial_withinsession_counter","","12","1","Value","24",,,,,,,,
"403.097","16","Variable Event","BigRew_free_counter","","12","1","Value","15",,,,,,,,
"403.097","16","Variable Event","FreeTrials_counter","","12","1","Value","15",,,,,,,,
"403.097","21","Group Change Event","Group Change","","12","1","New Group","14",,,,,,,,
"403.097","1","Condition Event","Don't Pulse Shock","","14","0",,,,,,,,,,
"403.097","21","Group Change Event","Group Change","","14","1","New Group","17",,,,,,,,
"403.237","31","Touch Up Event","Bussey Mouse Operant Mode 2 x 1 x low","","17","2","Position","2","Image 1","0",,,,,,
"403.993","38","Input Transition On Event","Tray #1","","17","0",,,,,,,,,,
"403.994","1","Condition Event","Reward Retrieved Free Choice","","17","0",,,,,,,,,,
"403.994","4","Output Off Event","TrayLight #1","","17","0",,,,,,,,,,
"403.994","29","Timer Event","ITI_timer","","17","1","Value","0",,,,,,,,
"403.994","21","Group Change Event","Group Change","","17","1","New Group","21",,,,,,,,
"407.481","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"410.088","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"410.119","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"411.85","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"411.86","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
"411.901","38","Input Transition On Event","Tray #1","","21","0",,,,,,,,,,
"411.923","39","Input Transition Off Event","Tray #1","","21","0",,,,,,,,,,
